img_id,dataset,route,level,score,reason,parse_tier
10001.jpg,spaq,r5,,5.6117,R5=软门控+patch+para3 | bare 0.36/rich 0.29/multi 0.34,1
10978.jpg,spaq,r5,,5.5583,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.34,1
10979.jpg,spaq,r5,,3.4346,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10980.jpg,spaq,r5,,6.8861,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
10981.jpg,spaq,r5,,4.7466,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.32,1
10982.jpg,spaq,r5,,1.7376,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.33,1
10983.jpg,spaq,r5,,4.7385,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.33,1
10984.jpg,spaq,r5,,4.8098,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
10985.jpg,spaq,r5,,3.8187,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
10986.jpg,spaq,r5,,2.1223,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.34,1
10987.jpg,spaq,r5,,2.8209,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
10988.jpg,spaq,r5,,1.7345,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
10989.jpg,spaq,r5,,3.9629,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.34,1
10990.jpg,spaq,r5,,6.4608,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10991.jpg,spaq,r5,,1.7395,R5=软门控+patch+para3 | bare 0.39/rich 0.28/multi 0.33,1
10992.jpg,spaq,r5,,2.1197,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10993.jpg,spaq,r5,,8.6563,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
10994.jpg,spaq,r5,,5.8088,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
10995.jpg,spaq,r5,,6.9076,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
10996.jpg,spaq,r5,,1.7428,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
10997.jpg,spaq,r5,,4.7685,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.35,1
10998.jpg,spaq,r5,,4.8315,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
10999.jpg,spaq,r5,,4.3554,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.35,1
11000.jpg,spaq,r5,,2.6458,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
11001.jpg,spaq,r5,,2.4492,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
11002.jpg,spaq,r5,,6.5911,R5=软门控+patch+para3 | bare 0.29/rich 0.37/multi 0.34,1
11003.jpg,spaq,r5,,5.8261,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
11004.jpg,spaq,r5,,3.2915,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11005.jpg,spaq,r5,,2.1068,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
11006.jpg,spaq,r5,,5.3078,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
11007.jpg,spaq,r5,,2.8183,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
11008.jpg,spaq,r5,,1.7358,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11009.jpg,spaq,r5,,5.9511,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
11010.jpg,spaq,r5,,4.4873,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
11011.jpg,spaq,r5,,2.9707,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.32,1
11012.jpg,spaq,r5,,4.8285,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
11013.jpg,spaq,r5,,4.1732,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11014.jpg,spaq,r5,,1.7882,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
11015.jpg,spaq,r5,,5.9427,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
11016.jpg,spaq,r5,,2.8554,R5=软门控+patch+para3 | bare 0.28/rich 0.41/multi 0.31,1
11017.jpg,spaq,r5,,1.7998,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
11018.jpg,spaq,r5,,1.7409,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.32,1
11019.jpg,spaq,r5,,2.7081,R5=软门控+patch+para3 | bare 0.29/rich 0.40/multi 0.31,1
11020.jpg,spaq,r5,,7.125,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
11021.jpg,spaq,r5,,5.2092,R5=软门控+patch+para3 | bare 0.31/rich 0.34/multi 0.34,1
11022.jpg,spaq,r5,,6.9454,R5=软门控+patch+para3 | bare 0.31/rich 0.33/multi 0.36,1
11023.jpg,spaq,r5,,4.9069,R5=软门控+patch+para3 | bare 0.31/rich 0.33/multi 0.36,1
11024.jpg,spaq,r5,,4.7419,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11025.jpg,spaq,r5,,7.9538,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
11026.jpg,spaq,r5,,6.9,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
11027.jpg,spaq,r5,,2.6372,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11028.jpg,spaq,r5,,2.1319,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11029.jpg,spaq,r5,,1.7291,R5=软门控+patch+para3 | bare 0.29/rich 0.37/multi 0.34,1
11030.jpg,spaq,r5,,2.2399,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
11031.jpg,spaq,r5,,3.031,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
11032.jpg,spaq,r5,,5.7852,R5=软门控+patch+para3 | bare 0.28/rich 0.40/multi 0.32,1
11033.jpg,spaq,r5,,4.0071,R5=软门控+patch+para3 | bare 0.28/rich 0.41/multi 0.31,1
11034.jpg,spaq,r5,,2.1564,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
11035.jpg,spaq,r5,,3.8557,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
11036.jpg,spaq,r5,,4.4924,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
11037.jpg,spaq,r5,,5.6419,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
11038.jpg,spaq,r5,,6.0893,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11039.jpg,spaq,r5,,1.727,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
11040.jpg,spaq,r5,,4.0336,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
11041.jpg,spaq,r5,,1.7373,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11042.jpg,spaq,r5,,1.7433,R5=软门控+patch+para3 | bare 0.35/rich 0.33/multi 0.32,1
11043.jpg,spaq,r5,,5.742,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.33,1
11044.jpg,spaq,r5,,2.0635,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11045.jpg,spaq,r5,,2.1347,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11046.jpg,spaq,r5,,7.0127,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.35,1
11047.jpg,spaq,r5,,2.8157,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.32,1
11048.jpg,spaq,r5,,5.9264,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
11049.jpg,spaq,r5,,1.7483,R5=软门控+patch+para3 | bare 0.33/rich 0.36/multi 0.31,1
11050.jpg,spaq,r5,,5.4367,R5=软门控+patch+para3 | bare 0.26/rich 0.42/multi 0.32,1
11051.jpg,spaq,r5,,2.4434,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.35,1
11052.jpg,spaq,r5,,3.522,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11053.jpg,spaq,r5,,6.8849,R5=软门控+patch+para3 | bare 0.28/rich 0.37/multi 0.35,1
11054.jpg,spaq,r5,,6.7587,R5=软门控+patch+para3 | bare 0.38/rich 0.28/multi 0.34,1
11055.jpg,spaq,r5,,7.2742,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11056.jpg,spaq,r5,,1.7553,R5=软门控+patch+para3 | bare 0.27/rich 0.42/multi 0.31,1
11057.jpg,spaq,r5,,5.1291,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
11058.jpg,spaq,r5,,3.6699,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.34,1
11059.jpg,spaq,r5,,1.7315,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11060.jpg,spaq,r5,,6.4571,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
11061.jpg,spaq,r5,,6.5067,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.35,1
11062.jpg,spaq,r5,,2.1215,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
11063.jpg,spaq,r5,,2.133,R5=软门控+patch+para3 | bare 0.34/rich 0.34/multi 0.33,1
11064.jpg,spaq,r5,,7.1229,R5=软门控+patch+para3 | bare 0.33/rich 0.32/multi 0.35,1
11065.jpg,spaq,r5,,5.5138,R5=软门控+patch+para3 | bare 0.34/rich 0.31/multi 0.35,1
11066.jpg,spaq,r5,,6.3766,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11067.jpg,spaq,r5,,3.5907,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.33,1
11068.jpg,spaq,r5,,3.2689,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11069.jpg,spaq,r5,,5.5075,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11070.jpg,spaq,r5,,5.2104,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.35,1
11071.jpg,spaq,r5,,3.4419,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11072.jpg,spaq,r5,,2.0659,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.35,1
11073.jpg,spaq,r5,,1.7396,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
11074.jpg,spaq,r5,,7.2793,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.34,1
11075.jpg,spaq,r5,,5.908,R5=软门控+patch+para3 | bare 0.30/rich 0.35/multi 0.34,1
11076.jpg,spaq,r5,,3.4178,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
11077.jpg,spaq,r5,,6.2191,R5=软门控+patch+para3 | bare 0.29/rich 0.37/multi 0.34,1
11078.jpg,spaq,r5,,2.3119,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.32,1
11079.jpg,spaq,r5,,1.7403,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.32,1
11080.jpg,spaq,r5,,2.8419,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
11081.jpg,spaq,r5,,5.9658,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
11082.jpg,spaq,r5,,2.6319,R5=软门控+patch+para3 | bare 0.26/rich 0.41/multi 0.33,1
11083.jpg,spaq,r5,,1.8001,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.32,1
11084.jpg,spaq,r5,,2.1279,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
11085.jpg,spaq,r5,,2.1442,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
11086.jpg,spaq,r5,,3.5654,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.35,1
11087.jpg,spaq,r5,,2.7439,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.34,1
11088.jpg,spaq,r5,,2.1407,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11089.jpg,spaq,r5,,4.8894,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.34,1
11090.jpg,spaq,r5,,3.1194,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11091.jpg,spaq,r5,,1.7342,R5=软门控+patch+para3 | bare 0.36/rich 0.31/multi 0.33,1
11092.jpg,spaq,r5,,7.0339,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
11093.jpg,spaq,r5,,1.7392,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11094.jpg,spaq,r5,,2.6538,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
11095.jpg,spaq,r5,,1.7394,R5=软门控+patch+para3 | bare 0.33/rich 0.35/multi 0.33,1
11096.jpg,spaq,r5,,3.5746,R5=软门控+patch+para3 | bare 0.35/rich 0.30/multi 0.34,1
11097.jpg,spaq,r5,,5.9316,R5=软门控+patch+para3 | bare 0.35/rich 0.31/multi 0.35,1
11098.jpg,spaq,r5,,7.1188,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
11099.jpg,spaq,r5,,1.7375,R5=软门控+patch+para3 | bare 0.33/rich 0.34/multi 0.33,1
11100.jpg,spaq,r5,,5.1477,R5=软门控+patch+para3 | bare 0.32/rich 0.34/multi 0.34,1
11101.jpg,spaq,r5,,4.9112,R5=软门控+patch+para3 | bare 0.34/rich 0.32/multi 0.35,1
11102.jpg,spaq,r5,,4.1032,R5=软门控+patch+para3 | bare 0.29/rich 0.38/multi 0.33,1
11103.jpg,spaq,r5,,4.8174,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.33,1
11104.jpg,spaq,r5,,2.7935,R5=软门控+patch+para3 | bare 0.30/rich 0.38/multi 0.32,1
11105.jpg,spaq,r5,,2.1435,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11106.jpg,spaq,r5,,3.5121,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11107.jpg,spaq,r5,,1.7303,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.34,1
11108.jpg,spaq,r5,,7.1923,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
11109.jpg,spaq,r5,,2.8536,R5=软门控+patch+para3 | bare 0.30/rich 0.36/multi 0.34,1
11110.jpg,spaq,r5,,5.4116,R5=软门控+patch+para3 | bare 0.26/rich 0.43/multi 0.31,1
11111.jpg,spaq,r5,,5.2954,R5=软门控+patch+para3 | bare 0.31/rich 0.36/multi 0.33,1
11112.jpg,spaq,r5,,6.9032,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
11113.jpg,spaq,r5,,3.4995,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
11114.jpg,spaq,r5,,4.3931,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11115.jpg,spaq,r5,,3.7025,R5=软门控+patch+para3 | bare 0.37/rich 0.30/multi 0.33,1
11116.jpg,spaq,r5,,2.5406,R5=软门控+patch+para3 | bare 0.34/rich 0.33/multi 0.33,1
11117.jpg,spaq,r5,,2.1439,R5=软门控+patch+para3 | bare 0.36/rich 0.32/multi 0.33,1
11118.jpg,spaq,r5,,1.7349,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.33,1
11119.jpg,spaq,r5,,4.6438,R5=软门控+patch+para3 | bare 0.36/rich 0.30/multi 0.34,1
11120.jpg,spaq,r5,,6.8192,R5=软门控+patch+para3 | bare 0.33/rich 0.33/multi 0.34,1
11121.jpg,spaq,r5,,2.4366,R5=软门控+patch+para3 | bare 0.31/rich 0.35/multi 0.34,1
11122.jpg,spaq,r5,,6.2941,R5=软门控+patch+para3 | bare 0.32/rich 0.33/multi 0.34,1
11123.jpg,spaq,r5,,5.8056,R5=软门控+patch+para3 | bare 0.30/rich 0.37/multi 0.33,1
11124.jpg,spaq,r5,,1.7369,R5=软门控+patch+para3 | bare 0.32/rich 0.35/multi 0.33,1
11125.jpg,spaq,r5,,1.7411,R5=软门控+patch+para3 | bare 0.35/rich 0.32/multi 0.32,1
